timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/04/25 18:20:16.251, 0 %, 0 %, 46
2025/04/25 18:20:21.251, 0 %, 0 %, 46
2025/04/25 18:20:26.251, 0 %, 0 %, 46
2025/04/25 18:20:31.252, 0 %, 0 %, 46
2025/04/25 18:20:36.252, 0 %, 0 %, 46
2025/04/25 18:20:41.253, 0 %, 0 %, 46
2025/04/25 18:20:46.253, 0 %, 0 %, 46
2025/04/25 18:20:51.254, 0 %, 0 %, 46
2025/04/25 18:20:56.254, 0 %, 0 %, 46
2025/04/25 18:21:01.254, 0 %, 0 %, 46
2025/04/25 18:21:06.255, 0 %, 0 %, 46
2025/04/25 18:21:11.255, 0 %, 0 %, 46
2025/04/25 18:21:16.256, 0 %, 0 %, 46
2025/04/25 18:21:21.256, 0 %, 0 %, 46
2025/04/25 18:21:26.257, 0 %, 0 %, 46
2025/04/25 18:21:31.257, 0 %, 0 %, 46
2025/04/25 18:21:36.257, 0 %, 0 %, 46
2025/04/25 18:21:41.258, 0 %, 0 %, 46
2025/04/25 18:21:46.258, 0 %, 0 %, 46
2025/04/25 18:21:51.259, 0 %, 0 %, 46
2025/04/25 18:21:56.259, 0 %, 0 %, 46
2025/04/25 18:22:01.260, 0 %, 0 %, 46
2025/04/25 18:22:06.260, 0 %, 0 %, 46
2025/04/25 18:22:11.261, 0 %, 0 %, 46
2025/04/25 18:22:16.261, 0 %, 0 %, 46
2025/04/25 18:22:21.261, 0 %, 0 %, 46
2025/04/25 18:22:26.262, 0 %, 0 %, 46
2025/04/25 18:22:31.262, 0 %, 0 %, 46
2025/04/25 18:22:36.263, 0 %, 0 %, 46
2025/04/25 18:22:41.263, 0 %, 0 %, 46
2025/04/25 18:22:46.263, 0 %, 0 %, 46
2025/04/25 18:22:51.264, 0 %, 0 %, 46
2025/04/25 18:22:56.264, 0 %, 0 %, 46
2025/04/25 18:23:01.265, 0 %, 0 %, 46
2025/04/25 18:23:06.265, 0 %, 0 %, 46
2025/04/25 18:23:11.266, 0 %, 0 %, 46
2025/04/25 18:23:16.266, 0 %, 0 %, 46
2025/04/25 18:23:21.267, 0 %, 0 %, 46
2025/04/25 18:23:26.267, 0 %, 0 %, 46
2025/04/25 18:23:31.268, 0 %, 0 %, 46
2025/04/25 18:23:36.268, 0 %, 0 %, 46
2025/04/25 18:23:41.269, 0 %, 0 %, 46
2025/04/25 18:23:46.269, 0 %, 0 %, 46
2025/04/25 18:23:51.269, 0 %, 0 %, 46
2025/04/25 18:23:56.270, 0 %, 0 %, 46
2025/04/25 18:24:01.270, 0 %, 0 %, 46
2025/04/25 18:24:06.271, 0 %, 0 %, 46
2025/04/25 18:24:11.271, 0 %, 0 %, 46
2025/04/25 18:24:16.272, 0 %, 0 %, 46
2025/04/25 18:24:21.272, 0 %, 0 %, 46
2025/04/25 18:24:26.273, 0 %, 0 %, 46
2025/04/25 18:24:31.273, 0 %, 0 %, 46
2025/04/25 18:24:36.273, 0 %, 0 %, 46
2025/04/25 18:24:41.274, 0 %, 0 %, 46
2025/04/25 18:24:46.274, 0 %, 0 %, 46
2025/04/25 18:24:51.275, 0 %, 0 %, 46
2025/04/25 18:24:56.275, 0 %, 0 %, 46
2025/04/25 18:25:01.276, 0 %, 0 %, 46
2025/04/25 18:25:06.276, 0 %, 0 %, 46
2025/04/25 18:25:11.276, 0 %, 0 %, 46
2025/04/25 18:25:16.277, 0 %, 0 %, 46
2025/04/25 18:25:21.277, 0 %, 0 %, 46
2025/04/25 18:25:26.278, 0 %, 0 %, 46
2025/04/25 18:25:31.278, 0 %, 0 %, 46
2025/04/25 18:25:36.278, 0 %, 0 %, 46
2025/04/25 18:25:41.279, 0 %, 0 %, 46
2025/04/25 18:25:46.279, 0 %, 0 %, 46
2025/04/25 18:25:51.280, 0 %, 0 %, 46
2025/04/25 18:25:56.280, 0 %, 0 %, 46
2025/04/25 18:26:01.281, 0 %, 0 %, 46
2025/04/25 18:26:06.281, 0 %, 0 %, 46
2025/04/25 18:26:11.282, 0 %, 0 %, 46
2025/04/25 18:26:16.282, 0 %, 0 %, 46
2025/04/25 18:26:21.283, 0 %, 0 %, 46
2025/04/25 18:26:26.283, 0 %, 0 %, 46
2025/04/25 18:26:31.283, 0 %, 0 %, 46
2025/04/25 18:26:36.284, 0 %, 0 %, 46
2025/04/25 18:26:41.284, 0 %, 0 %, 46
2025/04/25 18:26:46.285, 0 %, 0 %, 46
2025/04/25 18:26:51.285, 0 %, 0 %, 46
2025/04/25 18:26:56.285, 0 %, 0 %, 46
2025/04/25 18:27:01.286, 0 %, 0 %, 46
2025/04/25 18:27:06.286, 0 %, 0 %, 46
2025/04/25 18:27:11.287, 0 %, 0 %, 46
2025/04/25 18:27:16.287, 0 %, 0 %, 46
2025/04/25 18:27:21.288, 0 %, 0 %, 46
2025/04/25 18:27:26.288, 0 %, 0 %, 46
2025/04/25 18:27:31.289, 0 %, 0 %, 46
2025/04/25 18:27:36.289, 0 %, 0 %, 46
2025/04/25 18:27:41.290, 0 %, 0 %, 46
2025/04/25 18:27:46.290, 0 %, 0 %, 46
2025/04/25 18:27:51.291, 0 %, 0 %, 46
2025/04/25 18:27:56.291, 0 %, 0 %, 46
2025/04/25 18:28:01.291, 0 %, 0 %, 46
2025/04/25 18:28:06.292, 0 %, 0 %, 46
2025/04/25 18:28:11.292, 0 %, 0 %, 47
2025/04/25 18:28:16.293, 0 %, 0 %, 47
2025/04/25 18:28:21.293, 0 %, 0 %, 47
2025/04/25 18:28:26.294, 0 %, 0 %, 46
2025/04/25 18:28:31.294, 0 %, 0 %, 46
2025/04/25 18:28:36.295, 0 %, 0 %, 46
2025/04/25 18:28:41.295, 0 %, 0 %, 46
2025/04/25 18:28:46.295, 0 %, 0 %, 46
2025/04/25 18:28:51.296, 0 %, 0 %, 46
2025/04/25 18:28:56.296, 0 %, 0 %, 46
2025/04/25 18:29:01.297, 0 %, 0 %, 46
2025/04/25 18:29:06.297, 0 %, 0 %, 46
2025/04/25 18:29:11.298, 0 %, 0 %, 46
2025/04/25 18:29:16.298, 0 %, 0 %, 46
2025/04/25 18:29:21.299, 0 %, 0 %, 46
2025/04/25 18:29:26.299, 0 %, 0 %, 46
2025/04/25 18:29:31.299, 0 %, 0 %, 46
2025/04/25 18:29:36.300, 0 %, 0 %, 46
2025/04/25 18:29:41.300, 0 %, 0 %, 46
2025/04/25 18:29:46.301, 0 %, 0 %, 46
2025/04/25 18:29:51.301, 0 %, 0 %, 46
2025/04/25 18:29:56.301, 0 %, 0 %, 46
2025/04/25 18:30:01.302, 0 %, 0 %, 46
2025/04/25 18:30:06.302, 0 %, 0 %, 46
2025/04/25 18:30:11.303, 0 %, 0 %, 46
2025/04/25 18:30:16.303, 0 %, 0 %, 46
2025/04/25 18:30:21.304, 0 %, 0 %, 46
2025/04/25 18:30:26.304, 0 %, 0 %, 46
2025/04/25 18:30:31.305, 0 %, 0 %, 46
2025/04/25 18:30:36.305, 0 %, 0 %, 46
2025/04/25 18:30:41.306, 0 %, 0 %, 46
2025/04/25 18:30:46.306, 0 %, 0 %, 46
2025/04/25 18:30:51.307, 0 %, 0 %, 46
2025/04/25 18:30:56.307, 0 %, 0 %, 46
2025/04/25 18:31:01.308, 0 %, 0 %, 46
2025/04/25 18:31:06.308, 0 %, 0 %, 46
2025/04/25 18:31:11.308, 0 %, 0 %, 46
2025/04/25 18:31:16.309, 0 %, 0 %, 46
2025/04/25 18:31:21.309, 0 %, 0 %, 46
2025/04/25 18:31:26.310, 0 %, 0 %, 46
2025/04/25 18:31:31.310, 0 %, 0 %, 46
2025/04/25 18:31:36.311, 0 %, 0 %, 46
2025/04/25 18:31:41.311, 0 %, 0 %, 46
2025/04/25 18:31:46.312, 0 %, 0 %, 46
2025/04/25 18:31:51.312, 0 %, 0 %, 47
2025/04/25 18:31:56.313, 0 %, 0 %, 47
2025/04/25 18:32:01.313, 0 %, 0 %, 46
2025/04/25 18:32:06.314, 0 %, 0 %, 46
2025/04/25 18:32:11.314, 0 %, 0 %, 46
2025/04/25 18:32:16.314, 0 %, 0 %, 46
2025/04/25 18:32:21.315, 0 %, 0 %, 46
2025/04/25 18:32:26.315, 0 %, 0 %, 46
2025/04/25 18:32:31.316, 0 %, 0 %, 46
2025/04/25 18:32:36.316, 0 %, 0 %, 46
2025/04/25 18:32:41.317, 0 %, 0 %, 46
2025/04/25 18:32:46.317, 0 %, 0 %, 46
2025/04/25 18:32:51.318, 0 %, 0 %, 46
2025/04/25 18:32:56.318, 0 %, 0 %, 46
2025/04/25 18:33:01.319, 0 %, 0 %, 46
2025/04/25 18:33:06.319, 0 %, 0 %, 46
2025/04/25 18:33:11.319, 0 %, 0 %, 46
2025/04/25 18:33:16.320, 0 %, 0 %, 46
2025/04/25 18:33:21.320, 0 %, 0 %, 46
2025/04/25 18:33:26.321, 0 %, 0 %, 46
2025/04/25 18:33:31.321, 0 %, 0 %, 46
2025/04/25 18:33:36.322, 0 %, 0 %, 46
2025/04/25 18:33:41.322, 0 %, 0 %, 46
2025/04/25 18:33:46.323, 0 %, 0 %, 46
2025/04/25 18:33:51.323, 0 %, 0 %, 46
2025/04/25 18:33:56.323, 0 %, 0 %, 46
2025/04/25 18:34:01.324, 0 %, 0 %, 46
2025/04/25 18:34:06.324, 0 %, 0 %, 46
2025/04/25 18:34:11.325, 0 %, 0 %, 46
2025/04/25 18:34:16.325, 0 %, 0 %, 46
2025/04/25 18:34:21.326, 0 %, 0 %, 46
2025/04/25 18:34:26.326, 0 %, 0 %, 46
2025/04/25 18:34:31.327, 0 %, 0 %, 46
2025/04/25 18:34:36.327, 0 %, 0 %, 46
2025/04/25 18:34:41.328, 0 %, 0 %, 46
2025/04/25 18:34:46.328, 0 %, 0 %, 46
2025/04/25 18:34:51.329, 0 %, 0 %, 46
2025/04/25 18:34:56.329, 0 %, 0 %, 46
2025/04/25 18:35:01.330, 0 %, 0 %, 46
2025/04/25 18:35:06.330, 0 %, 0 %, 46
2025/04/25 18:35:11.331, 0 %, 0 %, 46
2025/04/25 18:35:16.331, 0 %, 0 %, 46
2025/04/25 18:35:21.331, 0 %, 0 %, 46
2025/04/25 18:35:26.332, 0 %, 0 %, 46
2025/04/25 18:35:31.332, 0 %, 0 %, 46
2025/04/25 18:35:36.333, 0 %, 0 %, 46
2025/04/25 18:35:41.333, 0 %, 0 %, 46
2025/04/25 18:35:46.334, 0 %, 0 %, 46
2025/04/25 18:35:51.334, 0 %, 0 %, 46
2025/04/25 18:35:56.335, 0 %, 0 %, 46
2025/04/25 18:36:01.335, 0 %, 0 %, 46
2025/04/25 18:36:06.336, 0 %, 0 %, 46
2025/04/25 18:36:11.336, 0 %, 0 %, 46
2025/04/25 18:36:16.336, 0 %, 0 %, 46
2025/04/25 18:36:21.337, 0 %, 0 %, 46
2025/04/25 18:36:26.337, 0 %, 0 %, 46
2025/04/25 18:36:31.338, 0 %, 0 %, 46
