timestamp, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/05/15 15:09:26.024, 0 %, 0 %, 43
2025/05/15 15:09:31.024, 0 %, 0 %, 43
2025/05/15 15:09:36.024, 0 %, 0 %, 43
2025/05/15 15:09:41.025, 0 %, 0 %, 43
2025/05/15 15:09:46.025, 0 %, 0 %, 43
2025/05/15 15:09:51.026, 0 %, 0 %, 43
2025/05/15 15:09:56.026, 0 %, 0 %, 43
2025/05/15 15:10:01.027, 0 %, 0 %, 43
2025/05/15 15:10:06.027, 0 %, 0 %, 43
2025/05/15 15:10:11.028, 0 %, 0 %, 43
2025/05/15 15:10:16.028, 0 %, 0 %, 43
2025/05/15 15:10:21.029, 0 %, 0 %, 43
2025/05/15 15:10:26.029, 0 %, 0 %, 43
2025/05/15 15:10:31.030, 0 %, 0 %, 43
2025/05/15 15:10:36.030, 0 %, 0 %, 43
2025/05/15 15:10:41.031, 0 %, 0 %, 43
2025/05/15 15:10:46.031, 0 %, 0 %, 43
2025/05/15 15:10:51.032, 0 %, 0 %, 43
2025/05/15 15:10:56.032, 0 %, 0 %, 43
2025/05/15 15:11:01.033, 0 %, 0 %, 43
2025/05/15 15:11:06.033, 0 %, 0 %, 43
2025/05/15 15:11:11.034, 0 %, 0 %, 43
2025/05/15 15:11:16.034, 0 %, 0 %, 43
2025/05/15 15:11:21.035, 0 %, 0 %, 43
2025/05/15 15:11:26.035, 0 %, 0 %, 43
2025/05/15 15:11:31.036, 0 %, 0 %, 43
2025/05/15 15:11:36.036, 0 %, 0 %, 43
2025/05/15 15:11:41.037, 0 %, 0 %, 43
2025/05/15 15:11:46.037, 0 %, 0 %, 43
2025/05/15 15:11:51.038, 0 %, 0 %, 43
2025/05/15 15:11:56.038, 0 %, 0 %, 43
2025/05/15 15:12:01.039, 0 %, 0 %, 43
2025/05/15 15:12:06.039, 0 %, 0 %, 43
2025/05/15 15:12:11.039, 0 %, 0 %, 43
2025/05/15 15:12:16.040, 0 %, 0 %, 43
2025/05/15 15:12:21.040, 0 %, 0 %, 43
2025/05/15 15:12:26.041, 0 %, 0 %, 43
2025/05/15 15:12:31.041, 0 %, 0 %, 43
2025/05/15 15:12:36.042, 0 %, 0 %, 43
2025/05/15 15:12:41.042, 0 %, 0 %, 43
2025/05/15 15:12:46.043, 0 %, 0 %, 43
2025/05/15 15:12:51.043, 0 %, 0 %, 43
2025/05/15 15:12:56.044, 0 %, 0 %, 43
2025/05/15 15:13:01.044, 0 %, 0 %, 43
2025/05/15 15:13:06.045, 0 %, 0 %, 43
2025/05/15 15:13:11.045, 0 %, 0 %, 43
2025/05/15 15:13:16.046, 0 %, 0 %, 43
2025/05/15 15:13:21.046, 0 %, 0 %, 43
2025/05/15 15:13:26.047, 0 %, 0 %, 43
2025/05/15 15:13:31.047, 0 %, 0 %, 43
2025/05/15 15:13:36.048, 0 %, 0 %, 43
2025/05/15 15:13:41.048, 0 %, 0 %, 43
2025/05/15 15:13:46.049, 0 %, 0 %, 43
2025/05/15 15:13:51.049, 0 %, 0 %, 43
2025/05/15 15:13:56.050, 0 %, 0 %, 43
2025/05/15 15:14:01.050, 0 %, 0 %, 43
2025/05/15 15:14:06.051, 0 %, 0 %, 43
2025/05/15 15:14:11.051, 0 %, 0 %, 43
2025/05/15 15:14:16.051, 0 %, 0 %, 43
2025/05/15 15:14:21.052, 0 %, 0 %, 43
2025/05/15 15:14:26.052, 0 %, 0 %, 43
2025/05/15 15:14:31.053, 0 %, 0 %, 43
2025/05/15 15:14:36.053, 0 %, 0 %, 43
2025/05/15 15:14:41.054, 0 %, 0 %, 43
2025/05/15 15:14:46.054, 0 %, 0 %, 43
2025/05/15 15:14:51.055, 0 %, 0 %, 43
2025/05/15 15:14:56.055, 0 %, 0 %, 43
2025/05/15 15:15:01.056, 0 %, 0 %, 43
2025/05/15 15:15:06.056, 0 %, 0 %, 43
2025/05/15 15:15:11.057, 0 %, 0 %, 43
2025/05/15 15:15:16.057, 0 %, 0 %, 43
2025/05/15 15:15:21.058, 0 %, 0 %, 43
2025/05/15 15:15:26.058, 0 %, 0 %, 43
2025/05/15 15:15:31.059, 0 %, 0 %, 43
2025/05/15 15:15:36.059, 0 %, 0 %, 43
2025/05/15 15:15:41.060, 0 %, 0 %, 43
2025/05/15 15:15:46.060, 0 %, 0 %, 43
2025/05/15 15:15:51.061, 0 %, 0 %, 43
2025/05/15 15:15:56.061, 0 %, 0 %, 43
2025/05/15 15:16:01.062, 0 %, 0 %, 43
2025/05/15 15:16:06.062, 0 %, 0 %, 43
2025/05/15 15:16:11.063, 0 %, 0 %, 43
2025/05/15 15:16:16.063, 0 %, 0 %, 43
2025/05/15 15:16:21.064, 0 %, 0 %, 43
2025/05/15 15:16:26.064, 0 %, 0 %, 43
2025/05/15 15:16:31.065, 0 %, 0 %, 43
2025/05/15 15:16:36.065, 0 %, 0 %, 43
2025/05/15 15:16:41.066, 0 %, 0 %, 43
2025/05/15 15:16:46.066, 0 %, 0 %, 43
2025/05/15 15:16:51.067, 0 %, 0 %, 43
2025/05/15 15:16:56.067, 0 %, 0 %, 43
2025/05/15 15:17:01.068, 0 %, 0 %, 43
2025/05/15 15:17:06.068, 0 %, 0 %, 43
2025/05/15 15:17:11.069, 0 %, 0 %, 43
2025/05/15 15:17:16.069, 0 %, 0 %, 43
2025/05/15 15:17:21.070, 0 %, 0 %, 43
2025/05/15 15:17:26.070, 0 %, 0 %, 43
2025/05/15 15:17:31.070, 0 %, 0 %, 43
2025/05/15 15:17:36.071, 0 %, 0 %, 43
2025/05/15 15:17:41.072, 0 %, 0 %, 43
2025/05/15 15:17:46.072, 0 %, 0 %, 43
2025/05/15 15:17:51.072, 0 %, 0 %, 43
2025/05/15 15:17:56.073, 0 %, 0 %, 43
2025/05/15 15:18:01.074, 0 %, 0 %, 43
2025/05/15 15:18:06.074, 0 %, 0 %, 43
2025/05/15 15:18:11.075, 0 %, 0 %, 43
2025/05/15 15:18:16.075, 0 %, 0 %, 43
2025/05/15 15:18:21.075, 0 %, 0 %, 43
2025/05/15 15:18:26.076, 0 %, 0 %, 43
2025/05/15 15:18:31.076, 0 %, 0 %, 43
2025/05/15 15:18:36.077, 0 %, 0 %, 43
2025/05/15 15:18:41.077, 0 %, 0 %, 43
2025/05/15 15:18:46.078, 0 %, 0 %, 43
2025/05/15 15:18:51.078, 0 %, 0 %, 43
2025/05/15 15:18:56.079, 0 %, 0 %, 43
2025/05/15 15:19:01.079, 0 %, 0 %, 43
2025/05/15 15:19:06.080, 0 %, 0 %, 43
2025/05/15 15:19:11.080, 0 %, 0 %, 43
2025/05/15 15:19:16.081, 0 %, 0 %, 43
2025/05/15 15:19:21.081, 0 %, 0 %, 43
2025/05/15 15:19:26.082, 0 %, 0 %, 43
2025/05/15 15:19:31.082, 0 %, 0 %, 43
2025/05/15 15:19:36.083, 0 %, 0 %, 43
2025/05/15 15:19:41.083, 0 %, 0 %, 43
2025/05/15 15:19:46.084, 0 %, 0 %, 43
2025/05/15 15:19:51.084, 0 %, 0 %, 43
2025/05/15 15:19:56.085, 0 %, 0 %, 43
2025/05/15 15:20:01.085, 0 %, 0 %, 43
2025/05/15 15:20:06.085, 0 %, 0 %, 43
2025/05/15 15:20:11.086, 0 %, 0 %, 43
2025/05/15 15:20:16.087, 0 %, 0 %, 43
2025/05/15 15:20:21.087, 0 %, 0 %, 43
2025/05/15 15:20:26.087, 0 %, 0 %, 43
2025/05/15 15:20:31.088, 0 %, 0 %, 43
2025/05/15 15:20:36.088, 0 %, 0 %, 43
2025/05/15 15:20:41.089, 0 %, 0 %, 43
2025/05/15 15:20:46.089, 0 %, 0 %, 43
2025/05/15 15:20:51.090, 0 %, 0 %, 43
2025/05/15 15:20:56.090, 0 %, 0 %, 43
2025/05/15 15:21:01.091, 0 %, 0 %, 43
2025/05/15 15:21:06.091, 0 %, 0 %, 43
2025/05/15 15:21:11.092, 0 %, 0 %, 43
2025/05/15 15:21:16.092, 0 %, 0 %, 43
2025/05/15 15:21:21.093, 0 %, 0 %, 43
2025/05/15 15:21:26.093, 0 %, 0 %, 43
2025/05/15 15:21:31.093, 0 %, 0 %, 43
2025/05/15 15:21:36.094, 0 %, 0 %, 43
2025/05/15 15:21:41.094, 0 %, 0 %, 43
2025/05/15 15:21:46.095, 0 %, 0 %, 43
2025/05/15 15:21:51.095, 0 %, 0 %, 43
2025/05/15 15:21:56.096, 0 %, 0 %, 43
2025/05/15 15:22:01.096, 0 %, 0 %, 43
2025/05/15 15:22:06.097, 0 %, 0 %, 43
2025/05/15 15:22:11.097, 0 %, 0 %, 43
2025/05/15 15:22:16.098, 0 %, 0 %, 43
2025/05/15 15:22:21.098, 0 %, 0 %, 43
2025/05/15 15:22:26.099, 0 %, 0 %, 43
2025/05/15 15:22:31.100, 0 %, 0 %, 43
2025/05/15 15:22:36.100, 0 %, 0 %, 43
2025/05/15 15:22:41.101, 0 %, 0 %, 43
2025/05/15 15:22:46.101, 0 %, 0 %, 43
2025/05/15 15:22:51.102, 0 %, 0 %, 43
2025/05/15 15:22:56.102, 0 %, 0 %, 43
2025/05/15 15:23:01.103, 0 %, 0 %, 43
2025/05/15 15:23:06.103, 0 %, 0 %, 43
2025/05/15 15:23:11.104, 0 %, 0 %, 43
2025/05/15 15:23:16.104, 0 %, 0 %, 43
2025/05/15 15:23:21.105, 0 %, 0 %, 43
2025/05/15 15:23:26.105, 0 %, 0 %, 43
2025/05/15 15:23:31.106, 0 %, 0 %, 43
2025/05/15 15:23:36.106, 0 %, 0 %, 43
2025/05/15 15:23:41.106, 0 %, 0 %, 43
2025/05/15 15:23:46.107, 0 %, 0 %, 43
2025/05/15 15:23:51.108, 0 %, 0 %, 43
2025/05/15 15:23:56.108, 0 %, 0 %, 43
2025/05/15 15:24:01.109, 0 %, 0 %, 43
2025/05/15 15:24:06.109, 0 %, 0 %, 43
2025/05/15 15:24:11.109, 0 %, 0 %, 43
2025/05/15 15:24:16.110, 0 %, 0 %, 43
2025/05/15 15:24:21.110, 0 %, 0 %, 43
2025/05/15 15:24:26.111, 0 %, 0 %, 43
2025/05/15 15:24:31.111, 0 %, 0 %, 43
2025/05/15 15:24:36.112, 0 %, 0 %, 43
2025/05/15 15:24:41.112, 0 %, 0 %, 43
2025/05/15 15:24:46.113, 0 %, 0 %, 43
2025/05/15 15:24:51.113, 0 %, 0 %, 43
2025/05/15 15:24:56.114, 0 %, 0 %, 43
2025/05/15 15:25:01.114, 0 %, 0 %, 43
2025/05/15 15:25:06.115, 0 %, 0 %, 43
2025/05/15 15:25:11.115, 0 %, 0 %, 43
2025/05/15 15:25:16.116, 0 %, 0 %, 43
2025/05/15 15:25:21.116, 0 %, 0 %, 43
2025/05/15 15:25:26.117, 0 %, 0 %, 43
2025/05/15 15:25:31.117, 0 %, 0 %, 43
2025/05/15 15:25:36.117, 0 %, 0 %, 43
2025/05/15 15:25:41.118, 0 %, 0 %, 43
2025/05/15 15:25:46.118, 0 %, 0 %, 43
2025/05/15 15:25:51.119, 0 %, 0 %, 43
2025/05/15 15:25:56.119, 0 %, 0 %, 43
2025/05/15 15:26:01.120, 0 %, 0 %, 43
2025/05/15 15:26:06.120, 0 %, 0 %, 43
2025/05/15 15:26:11.121, 0 %, 0 %, 43
2025/05/15 15:26:16.121, 0 %, 0 %, 43
2025/05/15 15:26:21.122, 0 %, 0 %, 43
2025/05/15 15:26:26.122, 0 %, 0 %, 43
2025/05/15 15:26:31.122, 0 %, 0 %, 43
2025/05/15 15:26:36.123, 0 %, 0 %, 43
2025/05/15 15:26:41.123, 0 %, 0 %, 43
2025/05/15 15:26:46.124, 0 %, 0 %, 43
2025/05/15 15:26:51.124, 0 %, 0 %, 43
2025/05/15 15:26:56.125, 0 %, 0 %, 43
2025/05/15 15:27:01.125, 0 %, 0 %, 43
2025/05/15 15:27:06.126, 0 %, 0 %, 43
2025/05/15 15:27:11.126, 0 %, 0 %, 43
2025/05/15 15:27:16.127, 0 %, 0 %, 43
2025/05/15 15:27:21.127, 0 %, 0 %, 43
2025/05/15 15:27:26.128, 0 %, 0 %, 43
2025/05/15 15:27:31.128, 0 %, 0 %, 43
2025/05/15 15:27:36.128, 0 %, 0 %, 43
2025/05/15 15:27:41.129, 0 %, 0 %, 43
2025/05/15 15:27:46.129, 0 %, 0 %, 43
2025/05/15 15:27:51.130, 0 %, 0 %, 43
2025/05/15 15:27:56.131, 0 %, 0 %, 43
2025/05/15 15:28:01.131, 0 %, 0 %, 43
2025/05/15 15:28:06.131, 0 %, 0 %, 43
2025/05/15 15:28:11.132, 0 %, 0 %, 43
2025/05/15 15:28:16.132, 0 %, 0 %, 43
2025/05/15 15:28:21.133, 0 %, 0 %, 43
2025/05/15 15:28:26.133, 0 %, 0 %, 43
2025/05/15 15:28:31.134, 0 %, 0 %, 43
2025/05/15 15:28:36.134, 0 %, 0 %, 43
2025/05/15 15:28:41.135, 0 %, 0 %, 43
2025/05/15 15:28:46.135, 0 %, 0 %, 43
2025/05/15 15:28:51.136, 0 %, 0 %, 43
2025/05/15 15:28:56.136, 0 %, 0 %, 43
2025/05/15 15:29:01.137, 0 %, 0 %, 43
2025/05/15 15:29:06.137, 0 %, 0 %, 43
2025/05/15 15:29:11.138, 0 %, 0 %, 43
2025/05/15 15:29:16.138, 0 %, 0 %, 43
2025/05/15 15:29:21.139, 0 %, 0 %, 43
2025/05/15 15:29:26.139, 0 %, 0 %, 43
2025/05/15 15:29:31.140, 0 %, 0 %, 43
2025/05/15 15:29:36.140, 0 %, 0 %, 43
2025/05/15 15:29:41.141, 0 %, 0 %, 43
2025/05/15 15:29:46.141, 0 %, 0 %, 43
2025/05/15 15:29:51.142, 0 %, 0 %, 43
2025/05/15 15:29:56.142, 0 %, 0 %, 43
2025/05/15 15:30:01.143, 0 %, 0 %, 43
2025/05/15 15:30:06.143, 0 %, 0 %, 43
2025/05/15 15:30:11.144, 0 %, 0 %, 43
2025/05/15 15:30:16.144, 0 %, 0 %, 43
2025/05/15 15:30:21.145, 0 %, 0 %, 43
2025/05/15 15:30:26.145, 0 %, 0 %, 43
2025/05/15 15:30:31.146, 0 %, 0 %, 43
2025/05/15 15:30:36.146, 0 %, 0 %, 43
2025/05/15 15:30:41.147, 0 %, 0 %, 43
2025/05/15 15:30:46.147, 0 %, 0 %, 43
2025/05/15 15:30:51.147, 0 %, 0 %, 43
2025/05/15 15:30:56.148, 0 %, 0 %, 43
2025/05/15 15:31:01.148, 0 %, 0 %, 43
2025/05/15 15:31:06.149, 0 %, 0 %, 43
2025/05/15 15:31:11.149, 0 %, 0 %, 43
2025/05/15 15:31:16.150, 0 %, 0 %, 43
2025/05/15 15:31:21.150, 0 %, 0 %, 43
2025/05/15 15:31:26.151, 0 %, 0 %, 43
2025/05/15 15:31:31.151, 0 %, 0 %, 43
2025/05/15 15:31:36.152, 0 %, 0 %, 43
2025/05/15 15:31:41.152, 0 %, 0 %, 43
2025/05/15 15:31:46.153, 0 %, 0 %, 43
2025/05/15 15:31:51.153, 0 %, 0 %, 43
2025/05/15 15:31:56.154, 0 %, 0 %, 43
2025/05/15 15:32:01.154, 0 %, 0 %, 43
2025/05/15 15:32:06.155, 0 %, 0 %, 43
2025/05/15 15:32:11.155, 0 %, 0 %, 43
2025/05/15 15:32:16.155, 0 %, 0 %, 43
2025/05/15 15:32:21.156, 0 %, 0 %, 43
2025/05/15 15:32:26.156, 0 %, 0 %, 43
2025/05/15 15:32:31.157, 0 %, 0 %, 43
2025/05/15 15:32:36.157, 0 %, 0 %, 43
2025/05/15 15:32:41.158, 0 %, 0 %, 43
2025/05/15 15:32:46.158, 0 %, 0 %, 43
2025/05/15 15:32:51.159, 0 %, 0 %, 43
2025/05/15 15:32:56.159, 0 %, 0 %, 43
2025/05/15 15:33:01.160, 0 %, 0 %, 43
2025/05/15 15:33:06.160, 0 %, 0 %, 43
2025/05/15 15:33:11.161, 0 %, 0 %, 43
2025/05/15 15:33:16.161, 0 %, 0 %, 43
2025/05/15 15:33:21.162, 0 %, 0 %, 43
2025/05/15 15:33:26.162, 0 %, 0 %, 43
2025/05/15 15:33:31.163, 0 %, 0 %, 43
2025/05/15 15:33:36.163, 0 %, 0 %, 43
2025/05/15 15:33:41.164, 0 %, 0 %, 43
2025/05/15 15:33:46.164, 0 %, 0 %, 43
2025/05/15 15:33:51.164, 0 %, 0 %, 43
2025/05/15 15:33:56.165, 0 %, 0 %, 43
2025/05/15 15:34:01.165, 0 %, 0 %, 43
2025/05/15 15:34:06.166, 0 %, 0 %, 43
2025/05/15 15:34:11.166, 0 %, 0 %, 43
2025/05/15 15:34:16.167, 0 %, 0 %, 43
2025/05/15 15:34:21.167, 0 %, 0 %, 43
2025/05/15 15:34:26.168, 0 %, 0 %, 43
2025/05/15 15:34:31.168, 0 %, 0 %, 43
2025/05/15 15:34:36.169, 0 %, 0 %, 43
2025/05/15 15:34:41.169, 0 %, 0 %, 43
2025/05/15 15:34:46.170, 0 %, 0 %, 43
2025/05/15 15:34:51.170, 0 %, 0 %, 43
2025/05/15 15:34:56.171, 0 %, 0 %, 43
2025/05/15 15:35:01.171, 0 %, 0 %, 43
2025/05/15 15:35:06.171, 0 %, 0 %, 43
2025/05/15 15:35:11.172, 0 %, 0 %, 43
2025/05/15 15:35:16.172, 0 %, 0 %, 43
2025/05/15 15:35:21.173, 0 %, 0 %, 43
2025/05/15 15:35:26.173, 0 %, 0 %, 43
2025/05/15 15:35:31.174, 0 %, 0 %, 43
2025/05/15 15:35:36.174, 0 %, 0 %, 43
2025/05/15 15:35:41.175, 0 %, 0 %, 43
2025/05/15 15:35:46.175, 0 %, 0 %, 43
2025/05/15 15:35:51.176, 0 %, 0 %, 43
2025/05/15 15:35:56.176, 0 %, 0 %, 43
2025/05/15 15:36:01.176, 0 %, 0 %, 43
2025/05/15 15:36:06.177, 0 %, 0 %, 43
2025/05/15 15:36:11.177, 0 %, 0 %, 43
2025/05/15 15:36:16.178, 0 %, 0 %, 43
2025/05/15 15:36:21.178, 0 %, 0 %, 43
2025/05/15 15:36:26.179, 0 %, 0 %, 43
2025/05/15 15:36:31.179, 0 %, 0 %, 43
2025/05/15 15:36:36.180, 0 %, 0 %, 43
2025/05/15 15:36:41.180, 0 %, 0 %, 43
2025/05/15 15:36:46.181, 0 %, 0 %, 43
2025/05/15 15:36:51.181, 0 %, 0 %, 43
2025/05/15 15:36:56.182, 0 %, 0 %, 43
2025/05/15 15:37:01.182, 0 %, 0 %, 43
2025/05/15 15:37:06.183, 0 %, 0 %, 43
2025/05/15 15:37:11.183, 0 %, 0 %, 43
2025/05/15 15:37:16.184, 0 %, 0 %, 43
2025/05/15 15:37:21.184, 0 %, 0 %, 43
2025/05/15 15:37:26.184, 0 %, 0 %, 43
2025/05/15 15:37:31.185, 0 %, 0 %, 43
2025/05/15 15:37:36.186, 0 %, 0 %, 43
2025/05/15 15:37:41.187, 0 %, 0 %, 43
2025/05/15 15:37:46.188, 0 %, 0 %, 43
2025/05/15 15:37:51.189, 0 %, 0 %, 43
2025/05/15 15:37:56.190, 0 %, 0 %, 43
2025/05/15 15:38:01.191, 0 %, 0 %, 43
2025/05/15 15:38:06.192, 0 %, 0 %, 43
2025/05/15 15:38:11.193, 0 %, 0 %, 43
2025/05/15 15:38:16.194, 0 %, 0 %, 43
2025/05/15 15:38:21.195, 0 %, 0 %, 43
2025/05/15 15:38:26.195, 0 %, 0 %, 43
2025/05/15 15:38:31.196, 0 %, 0 %, 43
2025/05/15 15:38:36.197, 0 %, 0 %, 43
2025/05/15 15:38:41.198, 0 %, 0 %, 43
2025/05/15 15:38:46.199, 0 %, 0 %, 43
2025/05/15 15:38:51.200, 0 %, 0 %, 43
2025/05/15 15:38:56.201, 0 %, 0 %, 43
2025/05/15 15:39:01.202, 0 %, 0 %, 43
2025/05/15 15:39:06.203, 0 %, 0 %, 43
2025/05/15 15:39:11.204, 0 %, 0 %, 43
2025/05/15 15:39:16.205, 0 %, 0 %, 43
2025/05/15 15:39:21.206, 0 %, 0 %, 43
2025/05/15 15:39:26.207, 0 %, 0 %, 43
2025/05/15 15:39:31.208, 0 %, 0 %, 43
2025/05/15 15:39:36.209, 0 %, 0 %, 43
2025/05/15 15:39:41.210, 0 %, 0 %, 43
2025/05/15 15:39:46.211, 0 %, 0 %, 43
2025/05/15 15:39:51.211, 0 %, 0 %, 43
2025/05/15 15:39:56.212, 0 %, 0 %, 43
2025/05/15 15:40:01.213, 0 %, 0 %, 43
2025/05/15 15:40:06.214, 0 %, 0 %, 43
2025/05/15 15:40:11.215, 0 %, 0 %, 43
2025/05/15 15:40:16.216, 0 %, 0 %, 43
2025/05/15 15:40:21.217, 0 %, 0 %, 43
2025/05/15 15:40:26.218, 0 %, 0 %, 43
2025/05/15 15:40:31.219, 0 %, 0 %, 43
2025/05/15 15:40:36.220, 0 %, 0 %, 43
2025/05/15 15:40:41.221, 0 %, 0 %, 43
2025/05/15 15:40:46.222, 0 %, 0 %, 43
2025/05/15 15:40:51.223, 0 %, 0 %, 43
2025/05/15 15:40:56.224, 0 %, 0 %, 43
2025/05/15 15:41:01.225, 0 %, 0 %, 43
2025/05/15 15:41:06.225, 0 %, 0 %, 43
2025/05/15 15:41:11.226, 0 %, 0 %, 43
2025/05/15 15:41:16.227, 0 %, 0 %, 43
2025/05/15 15:41:21.228, 0 %, 0 %, 43
2025/05/15 15:41:26.229, 0 %, 0 %, 43
2025/05/15 15:41:31.230, 0 %, 0 %, 43
2025/05/15 15:41:36.231, 0 %, 0 %, 43
2025/05/15 15:41:41.232, 0 %, 0 %, 43
2025/05/15 15:41:46.233, 0 %, 0 %, 43
2025/05/15 15:41:51.234, 0 %, 0 %, 43
2025/05/15 15:41:56.235, 0 %, 0 %, 43
2025/05/15 15:42:01.235, 0 %, 0 %, 43
2025/05/15 15:42:06.236, 0 %, 0 %, 43
2025/05/15 15:42:11.237, 0 %, 0 %, 43
2025/05/15 15:42:16.238, 0 %, 0 %, 43
2025/05/15 15:42:21.239, 0 %, 0 %, 43
2025/05/15 15:42:26.240, 0 %, 0 %, 43
2025/05/15 15:42:31.241, 0 %, 0 %, 43
2025/05/15 15:42:36.242, 0 %, 0 %, 43
2025/05/15 15:42:41.243, 0 %, 0 %, 43
2025/05/15 15:42:46.244, 0 %, 0 %, 43
2025/05/15 15:42:51.244, 0 %, 0 %, 43
2025/05/15 15:42:56.245, 0 %, 0 %, 43
2025/05/15 15:43:01.246, 0 %, 0 %, 43
2025/05/15 15:43:06.247, 0 %, 0 %, 43
2025/05/15 15:43:11.248, 0 %, 0 %, 43
2025/05/15 15:43:16.249, 0 %, 0 %, 43
2025/05/15 15:43:21.250, 0 %, 0 %, 43
2025/05/15 15:43:26.251, 0 %, 0 %, 43
2025/05/15 15:43:31.251, 0 %, 0 %, 43
2025/05/15 15:43:36.252, 0 %, 0 %, 43
2025/05/15 15:43:41.253, 0 %, 0 %, 43
2025/05/15 15:43:46.254, 0 %, 0 %, 43
2025/05/15 15:43:51.255, 0 %, 0 %, 43
2025/05/15 15:43:56.256, 0 %, 0 %, 43
2025/05/15 15:44:01.257, 0 %, 0 %, 43
2025/05/15 15:44:06.257, 0 %, 0 %, 43
2025/05/15 15:44:11.258, 0 %, 0 %, 43
2025/05/15 15:44:16.260, 0 %, 0 %, 43
2025/05/15 15:44:21.260, 0 %, 0 %, 43
2025/05/15 15:44:26.261, 0 %, 0 %, 43
2025/05/15 15:44:31.262, 0 %, 0 %, 43
2025/05/15 15:44:36.263, 0 %, 0 %, 43
2025/05/15 15:44:41.264, 0 %, 0 %, 43
2025/05/15 15:44:46.265, 0 %, 0 %, 43
2025/05/15 15:44:51.266, 0 %, 0 %, 43
2025/05/15 15:44:56.267, 0 %, 0 %, 43
2025/05/15 15:45:01.267, 0 %, 0 %, 43
2025/05/15 15:45:06.268, 0 %, 0 %, 43
2025/05/15 15:45:11.269, 0 %, 0 %, 43
2025/05/15 15:45:16.270, 0 %, 0 %, 43
2025/05/15 15:45:21.271, 0 %, 0 %, 43
2025/05/15 15:45:26.271, 0 %, 0 %, 43
2025/05/15 15:45:31.272, 0 %, 0 %, 43
2025/05/15 15:45:36.273, 0 %, 0 %, 43
2025/05/15 15:45:41.274, 0 %, 0 %, 43
2025/05/15 15:45:46.275, 0 %, 0 %, 43
2025/05/15 15:45:51.276, 0 %, 0 %, 43
2025/05/15 15:45:56.277, 0 %, 0 %, 43
2025/05/15 15:46:01.278, 0 %, 0 %, 43
2025/05/15 15:46:06.279, 0 %, 0 %, 43
2025/05/15 15:46:11.280, 0 %, 0 %, 43
2025/05/15 15:46:16.281, 0 %, 0 %, 43
2025/05/15 15:46:21.282, 0 %, 0 %, 43
2025/05/15 15:46:26.283, 0 %, 0 %, 43
2025/05/15 15:46:31.284, 0 %, 0 %, 43
2025/05/15 15:46:36.285, 0 %, 0 %, 43
2025/05/15 15:46:41.286, 0 %, 0 %, 43
2025/05/15 15:46:46.287, 0 %, 0 %, 43
2025/05/15 15:46:51.288, 0 %, 0 %, 43
2025/05/15 15:46:56.289, 0 %, 0 %, 43
2025/05/15 15:47:01.289, 0 %, 0 %, 43
2025/05/15 15:47:06.290, 0 %, 0 %, 43
2025/05/15 15:47:11.291, 0 %, 0 %, 43
2025/05/15 15:47:16.292, 0 %, 0 %, 43
2025/05/15 15:47:21.293, 0 %, 0 %, 43
2025/05/15 15:47:26.294, 0 %, 0 %, 43
2025/05/15 15:47:31.295, 0 %, 0 %, 43
2025/05/15 15:47:36.296, 0 %, 0 %, 43
2025/05/15 15:47:41.297, 0 %, 0 %, 43
2025/05/15 15:47:46.298, 0 %, 0 %, 43
2025/05/15 15:47:51.299, 0 %, 0 %, 43
2025/05/15 15:47:56.299, 0 %, 0 %, 43
2025/05/15 15:48:01.300, 0 %, 0 %, 43
2025/05/15 15:48:06.301, 0 %, 0 %, 43
2025/05/15 15:48:11.302, 0 %, 0 %, 43
2025/05/15 15:48:16.303, 0 %, 0 %, 43
2025/05/15 15:48:21.304, 0 %, 0 %, 43
2025/05/15 15:48:26.305, 0 %, 0 %, 43
2025/05/15 15:48:31.306, 0 %, 0 %, 43
2025/05/15 15:48:36.306, 0 %, 0 %, 43
2025/05/15 15:48:41.307, 0 %, 0 %, 43
2025/05/15 15:48:46.308, 0 %, 0 %, 43
2025/05/15 15:48:51.309, 0 %, 0 %, 43
2025/05/15 15:48:56.310, 0 %, 0 %, 43
2025/05/15 15:49:01.311, 0 %, 0 %, 43
2025/05/15 15:49:06.312, 0 %, 0 %, 43
2025/05/15 15:49:11.313, 0 %, 0 %, 43
2025/05/15 15:49:16.314, 0 %, 0 %, 43
2025/05/15 15:49:21.315, 0 %, 0 %, 43
2025/05/15 15:49:26.316, 0 %, 0 %, 43
2025/05/15 15:49:31.317, 0 %, 0 %, 43
2025/05/15 15:49:36.318, 0 %, 0 %, 43
2025/05/15 15:49:41.319, 0 %, 0 %, 43
2025/05/15 15:49:46.320, 0 %, 0 %, 43
2025/05/15 15:49:51.321, 0 %, 0 %, 43
2025/05/15 15:49:56.322, 0 %, 0 %, 43
2025/05/15 15:50:01.323, 0 %, 0 %, 43
2025/05/15 15:50:06.323, 0 %, 0 %, 43
2025/05/15 15:50:11.324, 0 %, 0 %, 43
2025/05/15 15:50:16.325, 0 %, 0 %, 43
2025/05/15 15:50:21.326, 0 %, 0 %, 43
2025/05/15 15:50:26.327, 0 %, 0 %, 43
2025/05/15 15:50:31.328, 0 %, 0 %, 43
2025/05/15 15:50:36.329, 0 %, 0 %, 43
2025/05/15 15:50:41.330, 0 %, 0 %, 43
2025/05/15 15:50:46.331, 0 %, 0 %, 43
2025/05/15 15:50:51.332, 0 %, 0 %, 43
